antecedents,consequents,support,confidence,lift
"frozenset({'Butter', 'Sugar', 'Rice', 'Coffee'})",frozenset({'Bread'}),0.236,0.9672131147540983,1.2464086530336318
"frozenset({'Sugar', 'Rice', 'Biscuits'})","frozenset({'Tea', 'Butter'})",0.162,0.627906976744186,1.2458471760797343
"frozenset({'Tea', 'Butter'})","frozenset({'Sugar', 'Rice', 'Biscuits'})",0.162,0.32142857142857145,1.2458471760797343
"frozenset({'Sugar', 'Rice', 'Biscuits', 'Coffee'})","frozenset({'Oil', 'Butter'})",0.146,0.6403508771929824,1.2458188272237012
"frozenset({'Coffee', 'Butter', 'Eggs'})",frozenset({'Bread'}),0.058,0.9666666666666668,1.245704467353952
"frozenset({'Butter', 'Sugar', 'Eggs'})",frozenset({'Bread'}),0.058,0.9666666666666668,1.245704467353952
"frozenset({'Tea', 'Butter', 'Jam'})","frozenset({'Oil', 'Biscuits'})",0.05,0.5555555555555556,1.2456402590931739
"frozenset({'Butter', 'Sugar'})","frozenset({'Rice', 'Oil', 'Bread'})",0.254,0.5852534562211982,1.2452201196195707
"frozenset({'Butter', 'Sugar'})","frozenset({'Tea', 'Bread', 'Biscuits'})",0.254,0.5852534562211982,1.2452201196195707
"frozenset({'Rice', 'Oil', 'Bread'})","frozenset({'Butter', 'Sugar'})",0.254,0.5404255319148936,1.2452201196195705
"frozenset({'Tea', 'Bread', 'Biscuits'})","frozenset({'Butter', 'Sugar'})",0.254,0.5404255319148936,1.2452201196195705
"frozenset({'Oil', 'Milk'})","frozenset({'Rice', 'Sugar', 'Bread'})",0.052,0.3611111111111111,1.2452107279693487
"frozenset({'Bread', 'Biscuits', 'Milk'})","frozenset({'Oil', 'Butter', 'Rice'})",0.052,0.5652173913043478,1.2449722275426163
"frozenset({'Tea', 'Rice', 'Milk'})","frozenset({'Butter', 'Bread', 'Biscuits'})",0.05,0.6097560975609756,1.2444001991040319
"frozenset({'Rice', 'Oil', 'Bread', 'Biscuits'})","frozenset({'Butter', 'Sugar'})",0.162,0.54,1.2442396313364057
"frozenset({'Butter', 'Sugar'})","frozenset({'Rice', 'Oil', 'Bread', 'Biscuits'})",0.162,0.37327188940092165,1.2442396313364055
"frozenset({'Rice', 'Oil', 'Bread', 'Milk'})","frozenset({'Butter', 'Coffee'})",0.054,0.5399999999999999,1.2442396313364055
"frozenset({'Butter', 'Oil', 'Coffee'})",frozenset({'Bread'}),0.28,0.9655172413793105,1.2442232492001424
frozenset({'Bread'}),"frozenset({'Butter', 'Oil', 'Coffee'})",0.28,0.3608247422680413,1.2442232492001424
"frozenset({'Tea', 'Butter', 'Rice', 'Milk'})",frozenset({'Bread'}),0.056,0.9655172413793103,1.2442232492001422
"frozenset({'Butter', 'Rice', 'Biscuits', 'Milk'})",frozenset({'Bread'}),0.056,0.9655172413793103,1.2442232492001422
"frozenset({'Butter', 'Rice', 'Milk', 'Coffee'})",frozenset({'Bread'}),0.056,0.9655172413793103,1.2442232492001422
"frozenset({'Tea', 'Pulses', 'Bread'})",frozenset({'Butter'}),0.066,0.9428571428571428,1.2438748586505841
"frozenset({'Jam', 'Butter'})","frozenset({'Tea', 'Sugar', 'Bread'})",0.05,0.373134328358209,1.2437810945273633
"frozenset({'Tea', 'Sugar', 'Biscuits', 'Butter', 'Oil'})",frozenset({'Bread'}),0.166,0.9651162790697676,1.2437065451929994
"frozenset({'Sugar', 'Rice', 'Coffee'})","frozenset({'Oil', 'Tea', 'Butter', 'Bread'})",0.14,0.39548022598870064,1.2436485093984297
"frozenset({'Oil', 'Tea', 'Butter', 'Bread'})","frozenset({'Sugar', 'Rice', 'Coffee'})",0.14,0.44025157232704404,1.2436485093984295
"frozenset({'Butter', 'Oil'})",frozenset({'Bread'}),0.496,0.9649805447470817,1.2435316298287136
frozenset({'Bread'}),"frozenset({'Butter', 'Oil'})",0.496,0.6391752577319587,1.2435316298287133
"frozenset({'Oil', 'Butter', 'Rice', 'Eggs'})",frozenset({'Bread'}),0.054,0.9642857142857143,1.2426362297496318
"frozenset({'Milk', 'Butter', 'Biscuits', 'Coffee'})",frozenset({'Bread'}),0.054,0.9642857142857143,1.2426362297496318
"frozenset({'Butter', 'Sugar', 'Biscuits', 'Milk'})",frozenset({'Bread'}),0.054,0.9642857142857143,1.2426362297496318
"frozenset({'Butter', 'Eggs'})",frozenset({'Bread'}),0.108,0.9642857142857143,1.2426362297496318
"frozenset({'Butter', 'Sugar', 'Eggs', 'Coffee'})",frozenset({'Bread'}),0.054,0.9642857142857143,1.2426362297496318
"frozenset({'Sugar', 'Biscuits', 'Butter', 'Oil', 'Rice'})",frozenset({'Bread'}),0.162,0.9642857142857143,1.2426362297496318
"frozenset({'Oil', 'Bread', 'Biscuits'})",frozenset({'Butter'}),0.322,0.9415204678362573,1.2421114351401812
frozenset({'Butter'}),"frozenset({'Oil', 'Bread', 'Biscuits'})",0.322,0.42480211081794195,1.242111435140181
"frozenset({'Tea', 'Sugar', 'Butter', 'Oil', 'Rice'})",frozenset({'Bread'}),0.16,0.963855421686747,1.2420817289777666
"frozenset({'Tea', 'Bread'})","frozenset({'Butter', 'Sugar'})",0.276,0.5390625,1.2420794930875576
"frozenset({'Butter', 'Sugar'})","frozenset({'Tea', 'Bread'})",0.276,0.6359447004608295,1.2420794930875576
"frozenset({'Butter', 'Sugar'})","frozenset({'Tea', 'Oil', 'Bread', 'Biscuits'})",0.166,0.3824884792626728,1.241845711891795
"frozenset({'Tea', 'Oil', 'Bread', 'Biscuits'})","frozenset({'Butter', 'Sugar'})",0.166,0.538961038961039,1.241845711891795
"frozenset({'Tea', 'Sugar', 'Coffee', 'Oil', 'Rice'})","frozenset({'Butter', 'Biscuits'})",0.132,0.6407766990291263,1.241815308195981
"frozenset({'Pulses', 'Bread'})","frozenset({'Oil', 'Butter', 'Rice'})",0.062,0.5636363636363636,1.2414897877452942
frozenset({'Bread'}),"frozenset({'Sugar', 'Butter', 'Coffee'})",0.368,0.4742268041237113,1.2414314244076212
"frozenset({'Sugar', 'Butter', 'Coffee'})",frozenset({'Bread'}),0.368,0.9633507853403142,1.2414314244076212
"frozenset({'Jam', 'Butter', 'Coffee'})","frozenset({'Oil', 'Bread'})",0.05,0.6578947368421053,1.2413108242303874
frozenset({'Bread'}),"frozenset({'Butter', 'Sugar'})",0.418,0.538659793814433,1.2411515986507673
"frozenset({'Butter', 'Sugar'})",frozenset({'Bread'}),0.418,0.9631336405529953,1.241151598650767
"frozenset({'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Oil'})",frozenset({'Bread'}),0.156,0.9629629629629629,1.2409316533027872
"frozenset({'Oil', 'Tea', 'Butter', 'Jam'})",frozenset({'Bread'}),0.052,0.9629629629629629,1.2409316533027872
"frozenset({'Pulses', 'Butter'})",frozenset({'Bread'}),0.104,0.9629629629629629,1.2409316533027872
"frozenset({'Tea', 'Sugar', 'Coffee', 'Butter', 'Oil'})",frozenset({'Bread'}),0.156,0.9629629629629629,1.2409316533027872
"frozenset({'Jam', 'Bread'})","frozenset({'Oil', 'Butter', 'Rice'})",0.08,0.5633802816901409,1.2409257305950239
"frozenset({'Tea', 'Biscuits', 'Butter', 'Bread', 'Oil'})","frozenset({'Rice', 'Coffee'})",0.14,0.4861111111111112,1.2400793650793653
"frozenset({'Rice', 'Coffee'})","frozenset({'Tea', 'Biscuits', 'Butter', 'Bread', 'Oil'})",0.14,0.35714285714285715,1.2400793650793651
"frozenset({'Tea', 'Sugar', 'Rice', 'Coffee'})","frozenset({'Butter', 'Biscuits'})",0.142,0.6396396396396395,1.2396117047279835
"frozenset({'Butter', 'Biscuits', 'Milk'})","frozenset({'Rice', 'Bread'})",0.056,0.6222222222222222,1.239486498450642
"frozenset({'Oil', 'Butter', 'Rice', 'Coffee'})",frozenset({'Bread'}),0.252,0.9618320610687022,1.239474305500905
frozenset({'Bread'}),"frozenset({'Oil', 'Butter', 'Rice', 'Coffee'})",0.252,0.3247422680412371,1.239474305500905
"frozenset({'Oil', 'Jam', 'Butter', 'Coffee'})",frozenset({'Bread'}),0.05,0.9615384615384617,1.239095955590801
"frozenset({'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Milk'})",frozenset({'Bread'}),0.05,0.9615384615384617,1.239095955590801
"frozenset({'Tea', 'Biscuits', 'Butter', 'Milk', 'Rice'})",frozenset({'Bread'}),0.05,0.9615384615384617,1.239095955590801
"frozenset({'Butter', 'Milk'})","frozenset({'Bread', 'Coffee'})",0.084,0.56,1.2389380530973453
"frozenset({'Oil', 'Butter', 'Milk'})","frozenset({'Bread', 'Coffee'})",0.056,0.5599999999999999,1.238938053097345
"frozenset({'Butter', 'Rice', 'Milk'})","frozenset({'Bread', 'Coffee'})",0.056,0.5599999999999999,1.238938053097345
"frozenset({'Pulses', 'Bread'})","frozenset({'Butter', 'Oil'})",0.07,0.6363636363636365,1.2380615493455962
"frozenset({'Sugar', 'Rice', 'Biscuits', 'Coffee'})","frozenset({'Oil', 'Butter', 'Bread'})",0.14,0.6140350877192983,1.2379739671760046
"frozenset({'Tea', 'Sugar', 'Biscuits', 'Butter', 'Oil', 'Rice'})",frozenset({'Bread'}),0.146,0.9605263157894737,1.2377916440586
frozenset({'Bread'}),"frozenset({'Oil', 'Butter', 'Rice'})",0.436,0.5618556701030928,1.237567555293156
"frozenset({'Oil', 'Butter', 'Rice'})",frozenset({'Bread'}),0.436,0.9603524229074889,1.2375675552931558
"frozenset({'Pulses', 'Oil'})","frozenset({'Rice', 'Butter', 'Bread'})",0.062,0.5740740740740741,1.237228607918263
"frozenset({'Rice', 'Milk', 'Coffee'})","frozenset({'Oil', 'Butter', 'Bread'})",0.054,0.6136363636363636,1.2371700879765397
"frozenset({'Pulses', 'Butter'})","frozenset({'Bread', 'Biscuits'})",0.07,0.6481481481481483,1.2369239468476112
"frozenset({'Tea', 'Pulses', 'Bread', 'Biscuits'})",frozenset({'Butter'}),0.06,0.9375,1.2368073878627968
frozenset({'Bread'}),"frozenset({'Butter', 'Sugar', 'Biscuits'})",0.284,0.36597938144329895,1.2364168292003344
"frozenset({'Tea', 'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Oil'})",frozenset({'Bread'}),0.142,0.9594594594594594,1.2364168292003344
"frozenset({'Butter', 'Sugar', 'Biscuits'})",frozenset({'Bread'}),0.284,0.9594594594594594,1.2364168292003344
"frozenset({'Sugar', 'Rice', 'Coffee'})","frozenset({'Tea', 'Biscuits', 'Butter', 'Bread', 'Oil'})",0.126,0.3559322033898305,1.2358757062146895
"frozenset({'Tea', 'Biscuits', 'Butter', 'Bread', 'Oil'})","frozenset({'Sugar', 'Rice', 'Coffee'})",0.126,0.43750000000000006,1.2358757062146895
"frozenset({'Sugar', 'Rice', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Butter'})",0.142,0.6228070175438596,1.2357282094124198
"frozenset({'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Oil', 'Rice'})",frozenset({'Bread'}),0.14,0.9589041095890413,1.2357011721508264
"frozenset({'Tea', 'Sugar', 'Coffee', 'Butter', 'Oil', 'Rice'})",frozenset({'Bread'}),0.14,0.9589041095890413,1.2357011721508264
"frozenset({'Butter', 'Coffee'})","frozenset({'Rice', 'Oil', 'Bread'})",0.252,0.5806451612903226,1.2354152367879205
"frozenset({'Rice', 'Oil', 'Bread'})","frozenset({'Butter', 'Coffee'})",0.252,0.5361702127659574,1.2354152367879203
"frozenset({'Butter', 'Rice'})",frozenset({'Bread'}),0.464,0.9586776859504132,1.2354093891113573
frozenset({'Bread'}),"frozenset({'Butter', 'Rice'})",0.464,0.5979381443298969,1.2354093891113573
"frozenset({'Sugar', 'Biscuits', 'Coffee', 'Oil', 'Rice'})","frozenset({'Tea', 'Butter'})",0.132,0.6226415094339623,1.2353998203054808
"frozenset({'Rice', 'Coffee'})","frozenset({'Oil', 'Tea', 'Butter', 'Bread'})",0.154,0.39285714285714285,1.2353998203054806
"frozenset({'Oil', 'Tea', 'Butter', 'Bread'})","frozenset({'Rice', 'Coffee'})",0.154,0.48427672955974843,1.2353998203054806
frozenset({'Bread'}),"frozenset({'Butter', 'Coffee'})",0.416,0.5360824742268041,1.235213074255309
"frozenset({'Butter', 'Coffee'})",frozenset({'Bread'}),0.416,0.9585253456221198,1.235213074255309
"frozenset({'Oil', 'Tea', 'Butter'})","frozenset({'Sugar', 'Rice', 'Coffee'})",0.146,0.43712574850299396,1.2348184985960282
"frozenset({'Sugar', 'Rice', 'Coffee'})","frozenset({'Oil', 'Tea', 'Butter'})",0.146,0.4124293785310734,1.2348184985960282
"frozenset({'Sugar', 'Rice', 'Biscuits', 'Coffee'})","frozenset({'Tea', 'Butter', 'Bread'})",0.134,0.5877192982456141,1.2347044080790213
frozenset({'Butter'}),"frozenset({'Oil', 'Bread'})",0.496,0.6543535620052771,1.2346293622741076
"frozenset({'Oil', 'Bread'})",frozenset({'Butter'}),0.496,0.9358490566037735,1.2346293622741076
"frozenset({'Oil', 'Bread', 'Biscuits', 'Milk'})",frozenset({'Butter'}),0.058,0.935483870967742,1.2341475870286833
frozenset({'Butter'}),"frozenset({'Tea', 'Oil', 'Bread'})",0.318,0.41952506596306066,1.2338972528325314
"frozenset({'Tea', 'Oil', 'Bread'})",frozenset({'Butter'}),0.318,0.9352941176470587,1.2338972528325314
"frozenset({'Jam', 'Butter', 'Oil'})",frozenset({'Bread'}),0.09,0.9574468085106382,1.233823206843606
"frozenset({'Jam', 'Sugar', 'Bread'})","frozenset({'Oil', 'Butter'})",0.052,0.6341463414634145,1.2337477460377715
"frozenset({'Tea', 'Rice', 'Milk'})","frozenset({'Oil', 'Butter'})",0.052,0.6341463414634145,1.2337477460377715
frozenset({'Butter'}),"frozenset({'Bread', 'Biscuits'})",0.49,0.6464379947229552,1.233660295272815
"frozenset({'Bread', 'Biscuits'})",frozenset({'Butter'}),0.49,0.9351145038167938,1.233660295272815
"frozenset({'Tea', 'Oil', 'Bread', 'Biscuits'})",frozenset({'Butter'}),0.288,0.935064935064935,1.2335949011410752
frozenset({'Butter'}),"frozenset({'Tea', 'Oil', 'Bread', 'Biscuits'})",0.288,0.37994722955145116,1.2335949011410752
"frozenset({'Pulses', 'Bread'})","frozenset({'Butter', 'Biscuits'})",0.07,0.6363636363636365,1.233262861169838
"frozenset({'Jam', 'Bread'})","frozenset({'Butter', 'Sugar'})",0.076,0.5352112676056339,1.233205685727267
"frozenset({'Jam', 'Bread'})","frozenset({'Butter', 'Oil'})",0.09,0.6338028169014085,1.2330794103140243
"frozenset({'Butter', 'Milk'})","frozenset({'Bread', 'Biscuits', 'Coffee'})",0.054,0.36,1.2328767123287672
frozenset({'Bread'}),"frozenset({'Butter', 'Rice', 'Coffee'})",0.264,0.3402061855670103,1.232631107126849
"frozenset({'Butter', 'Rice', 'Coffee'})",frozenset({'Bread'}),0.264,0.9565217391304347,1.2326311071268488
"frozenset({'Sugar', 'Bread'})","frozenset({'Oil', 'Butter', 'Rice'})",0.254,0.5594713656387665,1.2323157833453007
"frozenset({'Oil', 'Butter', 'Rice'})","frozenset({'Sugar', 'Bread'})",0.254,0.5594713656387665,1.2323157833453007
"frozenset({'Coffee', 'Biscuits', 'Milk'})",frozenset({'Tea'}),0.06,0.8108108108108109,1.2322352747884664
"frozenset({'Oil', 'Butter', 'Bread', 'Milk'})","frozenset({'Tea', 'Rice'})",0.052,0.5199999999999999,1.2322274881516586
"frozenset({'Oil', 'Butter', 'Milk'})","frozenset({'Tea', 'Rice'})",0.052,0.5199999999999999,1.2322274881516586
"frozenset({'Oil', 'Butter', 'Rice'})","frozenset({'Sugar', 'Bread', 'Coffee'})",0.226,0.4977973568281938,1.2321716753173113
"frozenset({'Sugar', 'Bread', 'Coffee'})","frozenset({'Oil', 'Butter', 'Rice'})",0.226,0.5594059405940593,1.2321716753173113
"frozenset({'Oil', 'Butter', 'Bread'})","frozenset({'Rice', 'Biscuits', 'Coffee'})",0.154,0.31048387096774194,1.232078853046595
"frozenset({'Rice', 'Biscuits', 'Coffee'})","frozenset({'Oil', 'Butter', 'Bread'})",0.154,0.611111111111111,1.232078853046595
"frozenset({'Tea', 'Sugar', 'Rice', 'Coffee'})","frozenset({'Butter', 'Bread', 'Biscuits'})",0.134,0.6036036036036037,1.2318440889869462
"frozenset({'Jam', 'Butter', 'Biscuits'})",frozenset({'Bread'}),0.086,0.9555555555555555,1.231386025200458
"frozenset({'Butter', 'Sugar', 'Rice', 'Biscuits'})",frozenset({'Bread'}),0.172,0.9555555555555555,1.231386025200458
frozenset({'Butter'}),"frozenset({'Rice', 'Oil', 'Bread', 'Biscuits'})",0.28,0.3693931398416887,1.2313104661389624
"frozenset({'Rice', 'Oil', 'Bread', 'Biscuits'})",frozenset({'Butter'}),0.28,0.9333333333333335,1.2313104661389624
"frozenset({'Coffee', 'Bread', 'Milk'})",frozenset({'Butter'}),0.084,0.9333333333333335,1.2313104661389624
"frozenset({'Rice', 'Bread', 'Biscuits', 'Milk'})",frozenset({'Butter'}),0.056,0.9333333333333333,1.2313104661389622
frozenset({'Butter'}),frozenset({'Bread'}),0.724,0.9551451187335092,1.230857111769986
frozenset({'Bread'}),frozenset({'Butter'}),0.724,0.9329896907216494,1.230857111769986
"frozenset({'Butter', 'Sugar', 'Coffee'})","frozenset({'Tea', 'Biscuits', 'Bread', 'Oil', 'Rice'})",0.126,0.3298429319371728,1.2307572087207939
"frozenset({'Tea', 'Biscuits', 'Bread', 'Oil', 'Rice'})","frozenset({'Butter', 'Sugar', 'Coffee'})",0.126,0.47014925373134325,1.2307572087207939
"frozenset({'Butter', 'Sugar', 'Coffee'})","frozenset({'Rice', 'Bread'})",0.236,0.6178010471204188,1.2306793767339022
"frozenset({'Rice', 'Bread'})","frozenset({'Butter', 'Sugar', 'Coffee'})",0.236,0.47011952191235057,1.230679376733902
frozenset({'Bread'}),"frozenset({'Tea', 'Butter', 'Sugar', 'Biscuits'})",0.254,0.327319587628866,1.2305247655220526
"frozenset({'Tea', 'Butter', 'Sugar', 'Biscuits'})",frozenset({'Bread'}),0.254,0.9548872180451128,1.2305247655220526
"frozenset({'Rice', 'Coffee'})","frozenset({'Oil', 'Butter', 'Biscuits'})",0.164,0.41836734693877553,1.2304921968787514
"frozenset({'Oil', 'Butter', 'Biscuits'})","frozenset({'Rice', 'Coffee'})",0.164,0.4823529411764706,1.2304921968787514
"frozenset({'Coffee', 'Butter', 'Milk'})",frozenset({'Bread'}),0.084,0.9545454545454547,1.2300843486410498
"frozenset({'Tea', 'Butter', 'Sugar', 'Rice'})",frozenset({'Bread'}),0.168,0.9545454545454547,1.2300843486410498
"frozenset({'Tea', 'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Oil', 'Rice'})",frozenset({'Bread'}),0.126,0.9545454545454545,1.2300843486410495
frozenset({'Butter'}),"frozenset({'Rice', 'Bread', 'Biscuits'})",0.302,0.39841688654353563,1.2296817485911593
"frozenset({'Rice', 'Bread', 'Biscuits'})",frozenset({'Butter'}),0.302,0.9320987654320987,1.2296817485911593
"frozenset({'Jam', 'Bread'})","frozenset({'Tea', 'Butter'})",0.088,0.619718309859155,1.229599821149117
"frozenset({'Butter', 'Biscuits', 'Milk'})","frozenset({'Rice', 'Oil', 'Bread'})",0.052,0.5777777777777777,1.2293144208037825
"frozenset({'Sugar', 'Bread', 'Milk'})",frozenset({'Butter'}),0.082,0.9318181818181819,1.2293115855121133
"frozenset({'Tea', 'Bread', 'Milk'})",frozenset({'Butter'}),0.082,0.9318181818181819,1.2293115855121133
"frozenset({'Tea', 'Rice', 'Milk'})","frozenset({'Butter', 'Biscuits'})",0.052,0.6341463414634145,1.228965778029873
"frozenset({'Butter', 'Sugar'})","frozenset({'Rice', 'Tea', 'Oil', 'Bread'})",0.16,0.3686635944700461,1.228878648233487
"frozenset({'Rice', 'Tea', 'Oil', 'Bread'})","frozenset({'Butter', 'Sugar'})",0.16,0.5333333333333333,1.228878648233487
"frozenset({'Butter', 'Sugar', 'Milk'})",frozenset({'Bread'}),0.082,0.9534883720930234,1.2287221289858548
"frozenset({'Rice', 'Biscuits', 'Milk'})","frozenset({'Oil', 'Bread'})",0.056,0.6511627906976745,1.228609039052216
"frozenset({'Pulses', 'Sugar', 'Bread'})",frozenset({'Butter'}),0.054,0.9310344827586207,1.228277681739605
"frozenset({'Oil', 'Biscuits', 'Milk'})","frozenset({'Tea', 'Butter'})",0.052,0.619047619047619,1.2282690854119425
frozenset({'Bread'}),"frozenset({'Butter', 'Sugar', 'Biscuits', 'Coffee'})",0.244,0.31443298969072164,1.2282538659793814
"frozenset({'Butter', 'Sugar', 'Biscuits', 'Coffee'})",frozenset({'Bread'}),0.244,0.953125,1.2282538659793814
"frozenset({'Sugar', 'Rice', 'Coffee'})","frozenset({'Oil', 'Butter', 'Bread', 'Biscuits'})",0.14,0.39548022598870064,1.228199459592238
"frozenset({'Oil', 'Butter', 'Bread', 'Biscuits'})","frozenset({'Sugar', 'Rice', 'Coffee'})",0.14,0.4347826086956522,1.2281994595922379
"frozenset({'Butter', 'Milk'})","frozenset({'Oil', 'Bread', 'Coffee'})",0.056,0.37333333333333335,1.2280701754385965
"frozenset({'Bread', 'Coffee'})","frozenset({'Oil', 'Butter', 'Rice'})",0.252,0.5575221238938053,1.2280222993255623
"frozenset({'Oil', 'Butter', 'Rice'})","frozenset({'Bread', 'Coffee'})",0.252,0.5550660792951542,1.2280222993255623
"frozenset({'Jam', 'Butter'})","frozenset({'Oil', 'Bread', 'Coffee'})",0.05,0.373134328358209,1.227415553809898
"frozenset({'Jam', 'Butter', 'Rice'})",frozenset({'Bread'}),0.08,0.9523809523809523,1.2272950417280313
"frozenset({'Oil', 'Jam', 'Butter', 'Rice'})",frozenset({'Bread'}),0.08,0.9523809523809523,1.2272950417280313
"frozenset({'Tea', 'Butter', 'Oil'})",frozenset({'Bread'}),0.318,0.9520958083832335,1.2269275881227235
frozenset({'Bread'}),"frozenset({'Tea', 'Butter', 'Oil'})",0.318,0.4097938144329897,1.2269275881227235
"frozenset({'Bread', 'Milk'})","frozenset({'Butter', 'Sugar'})",0.082,0.5324675324675325,1.2268837153629781
"frozenset({'Tea', 'Butter', 'Sugar', 'Coffee'})",frozenset({'Bread'}),0.238,0.952,1.22680412371134
frozenset({'Bread'}),"frozenset({'Tea', 'Butter', 'Sugar', 'Coffee'})",0.238,0.306701030927835,1.22680412371134
"frozenset({'Sugar', 'Rice', 'Coffee'})","frozenset({'Oil', 'Tea', 'Butter', 'Biscuits'})",0.132,0.37288135593220345,1.226583407671722
"frozenset({'Oil', 'Tea', 'Butter', 'Biscuits'})","frozenset({'Sugar', 'Rice', 'Coffee'})",0.132,0.4342105263157895,1.2265834076717217
"frozenset({'Bread', 'Biscuits', 'Milk'})","frozenset({'Oil', 'Butter'})",0.058,0.6304347826086957,1.2265268144138048
"frozenset({'Tea', 'Bread'})",frozenset({'Butter'}),0.476,0.9296874999999999,1.2265006596306067
frozenset({'Butter'}),"frozenset({'Tea', 'Bread'})",0.476,0.6279683377308707,1.2265006596306067
frozenset({'Bread'}),"frozenset({'Tea', 'Butter', 'Sugar'})",0.276,0.3556701030927835,1.226448631354426
"frozenset({'Tea', 'Butter', 'Sugar'})",frozenset({'Bread'}),0.276,0.9517241379310346,1.226448631354426
"frozenset({'Rice', 'Biscuits', 'Milk'})","frozenset({'Tea', 'Bread'})",0.054,0.627906976744186,1.2263808139534884
"frozenset({'Tea', 'Bread', 'Biscuits'})","frozenset({'Oil', 'Butter', 'Sugar'})",0.166,0.3531914893617022,1.2263593380614661
"frozenset({'Oil', 'Butter', 'Sugar'})","frozenset({'Tea', 'Bread', 'Biscuits'})",0.166,0.576388888888889,1.226359338061466
"frozenset({'Butter', 'Sugar'})","frozenset({'Oil', 'Bread', 'Biscuits'})",0.182,0.41935483870967744,1.2261837389171855
"frozenset({'Oil', 'Bread', 'Biscuits'})","frozenset({'Butter', 'Sugar'})",0.182,0.5321637426900584,1.2261837389171852
"frozenset({'Bread', 'Milk'})","frozenset({'Butter', 'Biscuits', 'Coffee'})",0.054,0.35064935064935066,1.2260466805921353
